id,created_at,buyer,seller,trade_type,btc_amount,btc_traded,fee_btc,btc_amount_less_fee,btc_final,fiat_amount,fiat_fee,fiat_per_btc,currency,exchange_rate,transaction_released_at,online_provider,reference
18983919,2018-02-16 10:02:21+00:00,Sammykiss1234,neb_401,ONLINE_SELL,0.00187026,0.00185174,0.00001852,0.00185174,0.00187026,25.00,0.25,13500.82,CAD,13500.82,,INTERAC,L18983919BBAW33
18985492,2018-02-16 11:21:08+00:00,neb_401,cashtradesottawa,ONLINE_SELL,0.03187594,0.03187594,0.00,0.03187594,0.03187594,400.00,0.00,12548.65,CAD,12548.65,,INTERAC,L18985492BBAXAS
18990339,2018-02-16 14:37:48+00:00,twistedsoldier,neb_401,ONLINE_SELL,0.01955486,0.01936125,0.00019361,0.01936125,0.01955486,250.00,2.48,12912.39,CAD,12912.39,,INTERAC,L18990339BBB11F
18988575,2018-02-16 13:31:48+00:00,Msantonato,neb_401,ONLINE_SELL,0.15745651,0.15589753,0.00155898,0.15589753,0.15745651,2000.00,19.80,12828.94,CAD,12828.94,,INTERAC,L18988575BBAZOF
19012593,2018-02-17 10:38:30+00:00,Pattayaguy,neb_401,ONLINE_BUY,0.06999522,0.06999522,0.00,0.06999522,0.06999522,942.55,0.00,13465.92,AUD,13465.92,,PAYPAL,L19012593BBBI7L
19012590,2018-02-17 10:38:21+00:00,Pattayaguy,neb_401,ONLINE_BUY,0.06999522,0.06999522,0.00,0.06999522,0.06999522,942.55,0.00,13465.92,AUD,13465.92,,PAYPAL,L19012590BBBI7I
19012707,2018-02-17 10:45:28+00:00,Pattayaguy,neb_401,ONLINE_BUY,0.06999912,0.06999912,0.00,0.06999912,0.06999912,945.28,0.00,13504.17,CAD,13504.17,,PAYPAL,L19012707BBBIAR
19042945,2018-02-18 16:30:24+00:00,awinehouse,neb_401,ONLINE_SELL,0.04104821,0.04064179,0.00040642,0.04064179,0.04104821,600.00,5.94,14763.13,CAD,14763.13,,INTERAC,L19042945BBC5MP
19047203,2018-02-18 20:20:17+00:00,7juve7,neb_401,ONLINE_SELL,0.01393612,0.01379814,0.00013798,0.01379814,0.01393612,200.00,1.98,14494.71,CAD,14494.71,,INTERAC,L19047203BBC8WZ
19074592,2018-02-19 21:50:09+00:00,ydproducts,neb_401,ONLINE_SELL,0.03474735,0.03440332,0.00034403,0.03440332,0.03474735,500.00,4.95,14533.48,CAD,14533.48,,INTERAC,L19074592BBCU1S
19109568,2018-02-21 03:14:45+00:00,danielayk,neb_401,ONLINE_SELL,0.00347194,0.00343756,0.00003438,0.00343756,0.00347194,50.00,0.50,14545.20,CAD,14545.20,,INTERAC,L19109568BBDL1C
19156840,2018-02-22 18:48:34+00:00,Lexavid,neb_401,ONLINE_SELL,0.00715219,0.00708138,0.00007081,0.00708138,0.00715219,110.00,1.09,15533.70,CAD,15533.70,,INTERAC,L19156840BBELIG
19156681,2018-02-22 18:43:07+00:00,stulpas,neb_401,ONLINE_SELL,0.00507321,0.00502298,0.00005023,0.00502298,0.00507321,70.00,0.69,13935.95,CAD,13935.95,,INTERAC,L19156681BBELE1
19165585,2018-02-23 02:59:16+00:00,Msantonato,neb_401,ONLINE_SELL,0.13070675,0.12941262,0.00129413,0.12941262,0.13070675,1789.00,17.71,13824.00,CAD,13824.00,,INTERAC,L19165585BBES9D
19165639,2018-02-23 03:05:05+00:00,rokobenj,neb_401,ONLINE_SELL,0.00182653,0.00180845,0.00001808,0.00180845,0.00182653,25.00,0.25,13823.99,CAD,13823.99,,INTERAC,L19165639BBESAV
19167654,2018-02-23 06:43:33+00:00,taiyo01312,neb_401,ONLINE_SELL,0.13791069,0.13654524,0.00136545,0.13654524,0.13791069,2000.00,19.80,14647.16,CAD,14647.16,,INTERAC,L19167654BBETUU
19166727,2018-02-23 05:14:45+00:00,neb_401,vdepanfilis,ONLINE_SELL,0.10813758,0.10813758,0.00,0.10813758,0.10813758,1400.00,0.00,12946.47,CAD,12946.47,,CASH_DEPOSIT,L19166727BBET53
19166731,2018-02-23 05:15:45+00:00,neb_401,vdepanfilis,ONLINE_SELL,0.10813758,0.10813758,0.00,0.10813758,0.10813758,1400.00,0.00,12946.47,CAD,12946.47,,CASH_DEPOSIT,L19166731BBET57
19166736,2018-02-23 05:16:15+00:00,neb_401,vdepanfilis,ONLINE_SELL,0.03475851,0.03475851,0.00,0.03475851,0.03475851,450.00,0.00,12946.47,CAD,12946.47,,CASH_DEPOSIT,L19166736BBET5C
19180650,2018-02-23 16:35:33+00:00,Safyr03,neb_401,ONLINE_SELL,0.04918761,0.04870060,0.00048701,0.04870060,0.04918761,700.00,6.93,14373.54,CAD,14373.54,,INTERAC,L19180650BBF3VU
19211559,2018-02-24 22:05:20+00:00,neb_401,periodicashout,ONLINE_BUY,0.03582066,0.03582066,0.00035821,0.03546245,0.03546245,400.00,4.00,11279.54,CAD,11166.74,,INTERAC,L19211559BBFRQF
19218383,2018-02-25 09:43:31+00:00,neb_401,rohitverma007,ONLINE_SELL,0.13094641,0.13094641,0.00,0.13094641,0.13094641,1615.00,0.00,12333.29,CAD,12333.29,,INTERAC,L19218383BBFWZZ
19226049,2018-02-25 17:20:20+00:00,Oscar13431,neb_401,ONLINE_SELL,0.16294504,0.16133172,0.00161332,0.16133172,0.16294504,2200.00,21.78,13636.50,CAD,13636.50,,INTERAC,L19226049BBG2WX
19229348,2018-02-25 20:31:18+00:00,Jkouawad,neb_401,ONLINE_SELL,0.00364542,0.00360933,0.00003609,0.00360933,0.00364542,50.00,0.50,13852.99,CAD,13852.99,,INTERAC,L19229348BBG5GK
19228608,2018-02-25 19:43:15+00:00,Cheetah19,neb_401,ONLINE_SELL,0.00729084,0.00721865,0.00007219,0.00721865,0.00729084,100.00,0.99,13853.01,CAD,13853.01,,INTERAC,L19228608BBG4W0
19232706,2018-02-26 01:09:28+00:00,Pacmanic88,neb_401,ONLINE_SELL,0.01523887,0.01508799,0.00015088,0.01508799,0.01523887,200.00,1.98,13255.58,CAD,13255.58,,INTERAC,L19232706BBG81U
19253443,2018-02-26 19:27:34+00:00,neb_401,kinder1882,ONLINE_BUY,0.03984961,0.03984961,0.00039850,0.03945111,0.03945111,499.21,4.99,12653.89,CAD,12527.35,,INTERAC,L19253443BBGO1V
19253529,2018-02-26 19:30:27+00:00,neb_401,brit2018,ONLINE_BUY,0.02256024,0.02256024,0.00022560,0.02233464,0.02233464,282.62,2.83,12653.89,CAD,12527.35,,INTERAC,L19253529BBGO49
19268524,2018-02-27 11:09:59+00:00,desimerollin,neb_401,ONLINE_SELL,0.02816122,0.02788240,0.00027882,0.02788240,0.02816122,394.00,3.90,14130.78,CAD,14130.78,,INTERAC,L19268524BBGZOS
19274350,2018-02-27 14:49:40+00:00,mat.therrien,neb_401,ONLINE_SELL,0.07066594,0.06996628,0.00069966,0.06996628,0.07066594,1000.00,9.90,14292.60,CAD,14292.60,,INTERAC,L19274350BBH46M
19284382,2018-02-27 20:54:45+00:00,neb_401,inkd,ONLINE_BUY,0.03485608,0.03485608,0.00034856,0.03450752,0.03450752,450.00,4.50,13040.64,CAD,12910.23,,INTERAC,L19284382BBHBXA
19318103,2018-03-01 02:51:27+00:00,neb_401,LocalCoinSwap,ONLINE_SELL,0.00354417,0.00354417,0.00,0.00354417,0.00354417,50.00,0.00,14107.68,CAD,14107.68,,INTERAC,L19318103BBI1XZ
19318194,2018-03-01 03:00:27+00:00,neb_401,LocalCoinSwap,ONLINE_SELL,0.00354417,0.00354417,0.00,0.00354417,0.00354417,50.00,0.00,14107.68,CAD,14107.68,,INTERAC,L19318194BBI20I
19348454,2018-03-02 03:52:19+00:00,heheda,neb_401,ONLINE_SELL,0.00478350,0.00473614,0.00004736,0.00473614,0.00478350,74.13,0.73,15651.99,CAD,15651.99,,INTERAC,L19348454BBIPD2
19350810,2018-03-02 07:22:44+00:00,ChandlerD,neb_401,ONLINE_SELL,0.01117837,0.01106769,0.00011068,0.01106769,0.01117837,170.00,1.68,15360.03,CAD,15360.03,,INTERAC,L19350810BBIR6I
19352882,2018-03-02 09:32:21+00:00,Btcvancouver,neb_401,ONLINE_SELL,0.00156337,0.00154789,0.00001548,0.00154789,0.00156337,25.00,0.25,16151.02,CAD,16151.02,,INTERAC,L19352882BBISS2
19377222,2018-03-03 01:37:35+00:00,Mailly132,neb_401,ONLINE_SELL,0.00533107,0.00527829,0.00005278,0.00527829,0.00533107,80.00,0.79,15156.42,CAD,15156.42,,INTERAC,L19377222BBJBK6
19377780,2018-03-03 02:17:14+00:00,neb_401,Panamab,ONLINE_SELL,0.04520188,0.04520188,0.00,0.04520188,0.04520188,659.00,0.00,14579.04,CAD,14579.04,,INTERAC,L19377780BBJBZO
19378370,2018-03-03 03:06:02+00:00,cwd,neb_401,ONLINE_SELL,0.12449894,0.12326628,0.00123266,0.12326628,0.12449894,1890.00,18.71,15332.66,CAD,15332.66,,INTERAC,L19378370BBJCG2
19381581,2018-03-03 08:03:50+00:00,robertmzm,neb_401,ONLINE_SELL,0.00159729,0.00158148,0.00001581,0.00158148,0.00159729,25.00,0.25,15807.98,CAD,15807.98,,INTERAC,L19381581BBJEX9
19399191,2018-03-03 20:52:25+00:00,dfouad,neb_401,ONLINE_SELL,0.00383597,0.00379799,0.00003798,0.00379799,0.00383597,60.00,0.59,15797.83,CAD,15797.83,,INTERAC,L19399191BBJSIF
19408963,2018-03-04 10:57:12+00:00,Precious22,neb_401,ONLINE_BUY,0.05713339,0.05713339,0.00,0.05713339,0.05713339,1000.00,0.00,17502.90,CAD,17502.90,,PAYPAL,L19408963BBK01V
19419891,2018-03-04 20:27:26+00:00,bhayward,neb_401,ONLINE_SELL,0.13065782,0.12936418,0.00129364,0.12936418,0.13065782,2000.00,19.80,15460.23,CAD,15460.23,,INTERAC,L19419891BBK8HF
19420526,2018-03-04 21:01:16+00:00,DokkodoDesigns,neb_401,ONLINE_SELL,0.03262310,0.03230010,0.00032300,0.03230010,0.03262310,500.00,4.95,15479.83,CAD,15479.83,,INTERAC,L19420526BBK8Z2
19445981,2018-03-05 19:19:12+00:00,Pille,neb_401,ONLINE_SELL,0.01008614,0.00998628,0.00009986,0.00998628,0.01008614,150.00,1.49,15020.61,CAD,15020.61,,INTERAC,L19445981BBKSM5
19446090,2018-03-05 19:22:27+00:00,topster,neb_401,ONLINE_SELL,0.05043070,0.04993139,0.00049931,0.04993139,0.05043070,750.00,7.43,15020.61,CAD,15020.61,,INTERAC,L19446090BBKSP6
19446068,2018-03-05 19:21:51+00:00,david_fodor,neb_401,ONLINE_SELL,0.08068913,0.07989023,0.00079890,0.07989023,0.08068913,1200.00,11.88,15020.61,CAD,15020.61,,INTERAC,L19446068BBKSOK
19451360,2018-03-05 22:51:08+00:00,santhee,neb_401,ONLINE_SELL,0.05648524,0.05592598,0.00055926,0.05592598,0.05648524,850.00,8.42,15198.66,CAD,15198.66,,INTERAC,L19451360BBKWRK
19457326,2018-03-06 06:41:19+00:00,ron7684,neb_401,ONLINE_BUY,0.01561323,0.01561323,0.00,0.01561323,0.01561323,215.00,0.00,13770.37,CAD,13770.37,,INTERAC,L19457326BBL1DA
19460485,2018-03-06 09:58:47+00:00,ron7684,neb_401,ONLINE_BUY,0.01029506,0.01029506,0.00,0.01029506,0.01029506,141.00,0.00,13695.89,CAD,13695.89,,INTERAC,L19460485BBL3T1
19461309,2018-03-06 10:36:38+00:00,ron7684,neb_401,ONLINE_BUY,0.00379586,0.00379586,0.00,0.00379586,0.00379586,51.00,0.00,13435.69,CAD,13435.69,,INTERAC,L19461309BBL4FX
19470478,2018-03-06 16:17:58+00:00,Razmig92,neb_401,ONLINE_SELL,0.17152752,0.16982923,0.00169829,0.16982923,0.17152752,2500.00,24.75,14720.67,CAD,14720.67,,INTERAC,L19470478BBLBIM
19494944,2018-03-07 13:27:44+00:00,taotaos,neb_401,ONLINE_SELL,0.00177396,0.00175640,0.00001756,0.00175640,0.00177396,25.00,0.25,14233.66,CAD,14233.66,,INTERAC,L19494944BBLUE8
19507648,2018-03-07 19:34:34+00:00,Juandiegomramirez,neb_401,ONLINE_SELL,0.00184868,0.00183038,0.00001830,0.00183038,0.00184868,25.00,0.25,13658.37,CAD,13658.37,,INTERAC,L19507648BBM474
19510793,2018-03-07 21:33:07+00:00,Kay242,neb_401,ONLINE_SELL,0.00887366,0.00878580,0.00008786,0.00878580,0.00887366,120.00,1.19,13658.40,CAD,13658.40,,INTERAC,L19510793BBM6MH
19508198,2018-03-07 19:52:15+00:00,david9292,neb_401,ONLINE_SELL,0.18486792,0.18303754,0.00183038,0.18303754,0.18486792,2500.00,24.75,13658.40,CAD,13658.40,,INTERAC,L19508198BBM4ME
19511330,2018-03-07 21:56:08+00:00,ronaldphill2,neb_401,ONLINE_SELL,0.06285510,0.06223277,0.00062233,0.06223277,0.06285510,850.00,8.42,13658.40,CAD,13658.40,,INTERAC,L19511330BBM71E
19519155,2018-03-08 07:34:33+00:00,yeldarb1992,neb_401,ONLINE_SELL,0.01521071,0.01506011,0.00015060,0.01506011,0.01521071,210.00,2.08,13944.12,CAD,13944.12,,INTERAC,L19519155BBMD2R
19540229,2018-03-08 22:16:04+00:00,BigWomenBigMoney,neb_401,ONLINE_SELL,0.01134040,0.01122812,0.00011228,0.01122812,0.01134040,143.72,1.42,12800.01,CAD,12800.01,,INTERAC,L19540229BBMTC5
19539509,2018-03-08 21:43:08+00:00,Trenw,neb_401,ONLINE_SELL,0.02385827,0.02362205,0.00023622,0.02362205,0.02385827,300.00,2.97,12700.00,CAD,12700.00,,INTERAC,L19539509BBMSS5
19540449,2018-03-08 22:28:43+00:00,deemyers,neb_401,ONLINE_SELL,0.00394531,0.00390625,0.00003906,0.00390625,0.00394531,50.00,0.50,12800.00,CAD,12800.00,,INTERAC,L19540449BBMTI9
19556899,2018-03-09 14:24:00+00:00,shifer69,neb_401,ONLINE_SELL,0.00194474,0.00192549,0.00001925,0.00192549,0.00194474,25.00,0.25,12983.71,CAD,12983.71,,INTERAC,L19556899BBN677
19559742,2018-03-09 16:05:21+00:00,shakebahmed,neb_401,ONLINE_SELL,0.08344535,0.08261916,0.00082619,0.08261916,0.08344535,1000.00,9.90,12103.73,CAD,12103.73,,INTERAC,L19559742BBN8E6
19538803,2018-03-08 21:09:33+00:00,neb_401,nonMOSacct,ONLINE_BUY,0.14439569,0.14439569,0.00144396,0.14295173,0.14295173,1653.00,16.53,11563.34,CAD,11447.71,,INTERAC,L19538803BBMS8J
19570129,2018-03-09 22:43:35+00:00,paulfito,neb_401,ONLINE_SELL,0.03337814,0.03304766,0.00033048,0.03304766,0.03337814,400.00,3.96,12103.73,CAD,12103.73,,INTERAC,L19570129BBNGEP
19570866,2018-03-09 23:25:15+00:00,TERMlNATOR,neb_401,ONLINE_SELL,0.11223400,0.11112277,0.00111123,0.11112277,0.11223400,1345.00,13.32,12103.73,CAD,12103.73,,INTERAC,L19570866BBNGZ6
19570410,2018-03-09 22:57:44+00:00,shakebahmed,neb_401,ONLINE_SELL,0.02503361,0.02478575,0.00024786,0.02478575,0.02503361,300.00,2.97,12103.73,CAD,12103.73,,INTERAC,L19570410BBNGMI
19570513,2018-03-09 23:05:43+00:00,rosemarie1955,neb_401,ONLINE_SELL,0.05048444,0.04998459,0.00049985,0.04998459,0.05048444,605.00,5.99,12103.73,CAD,12103.73,,INTERAC,L19570513BBNGPD
19571419,2018-03-09 23:59:18+00:00,TERMlNATOR,neb_401,ONLINE_BUY,0.10070250,0.10070250,0.00,0.10070250,0.10070250,1208.43,0.00,12000.00,CAD,12000.00,,INTERAC,L19571419BBNHEJ
19574065,2018-03-10 04:19:42+00:00,gurkarn,neb_401,ONLINE_SELL,0.03966072,0.03926804,0.00039268,0.03926804,0.03966072,500.00,4.95,12733.00,CAD,12733.00,,INTERAC,L19574065BBNJG1
19574338,2018-03-10 04:53:32+00:00,gfit,neb_401,ONLINE_SELL,0.02361100,0.02337723,0.00023377,0.02337723,0.02361100,300.00,2.97,12833.00,CAD,12833.00,,INTERAC,L19574338BBNJNM
19574332,2018-03-10 04:52:34+00:00,Lala22la,neb_401,ONLINE_SELL,0.02361100,0.02337723,0.00023377,0.02337723,0.02361100,300.00,2.97,12833.00,CAD,12833.00,,INTERAC,L19574332BBNJNG
19592900,2018-03-10 21:33:30+00:00,RaeMcLaren1,neb_401,ONLINE_SELL,0.04891041,0.04842615,0.00048426,0.04842615,0.04891041,600.00,5.94,12390.00,CAD,12390.00,,INTERAC,L19592900BBNXZ8
19593958,2018-03-10 22:45:17+00:00,BigGregJr,neb_401,ONLINE_SELL,0.02040428,0.02020226,0.00020202,0.02020226,0.02040428,250.71,2.48,12410.00,CAD,12410.00,,INTERAC,L19593958BBNYSM
19596142,2018-03-11 02:05:55+00:00,Chrissy793,neb_401,ONLINE_SELL,0.00610395,0.00604351,0.00006044,0.00604351,0.00610395,75.00,0.74,12410.01,CAD,12410.01,,INTERAC,L19596142BBO0HA
19597667,2018-03-11 05:37:58+00:00,neb_401,bluejay1,ONLINE_SELL,0.18714996,0.18714996,0.00,0.18714996,0.18714996,2300.00,0.00,12289.61,CAD,12289.61,,INTERAC,L19597667BBO1NN
19647091,2018-03-13 08:03:07+00:00,neb_401,arcnuggets,ONLINE_BUY,0.04068613,0.04068613,0.00040686,0.04027927,0.04027927,457.09,4.57,11348.02,CAD,11234.54,,INTERAC,L19647091BBP3SJ
19649647,2018-03-13 10:37:00+00:00,USeeMeRollinUHating,neb_401,ONLINE_SELL,0.01509282,0.01494339,0.00014943,0.01494339,0.01509282,200.00,1.98,13383.84,CAD,13383.84,,INTERAC,L19649647BBP5RJ
19646366,2018-03-13 07:08:32+00:00,neb_401,maplesyrupghost,ONLINE_BUY,0.03061314,0.03061314,0.00030613,0.03030701,0.03030701,350.00,3.50,11548.48,CAD,11433.00,,INTERAC,L19646366BBP38E
19672864,2018-03-14 07:09:15+00:00,trolatix,neb_401,ONLINE_SELL,0.00403296,0.00399303,0.00003993,0.00399303,0.00403296,50.00,0.50,12521.82,CAD,12521.82,,INTERAC,L19672864BBPNOG
19672168,2018-03-14 06:07:08+00:00,jdslasher,neb_401,ONLINE_SELL,0.01369241,0.01355684,0.00013557,0.01355684,0.01369241,170.00,1.68,12539.80,CAD,12539.80,,INTERAC,L19672168BBPN54
19691608,2018-03-14 19:49:32+00:00,spinaledible,neb_401,ONLINE_SELL,0.01222119,0.01210019,0.00012100,0.01210019,0.01222119,155.31,1.54,12835.34,CAD,12835.34,,INTERAC,L19691608BBQ254
19720383,2018-03-15 19:52:10+00:00,Samir1983,neb_401,ONLINE_SELL,0.00185525,0.00183688,0.00001837,0.00183688,0.00185525,25.00,0.25,13610.03,CAD,13610.03,,INTERAC,L19720383BBQOCF
19722653,2018-03-15 21:26:51+00:00,Rhearhea,neb_401,ONLINE_SELL,0.18552534,0.18368846,0.00183688,0.18368846,0.18552534,2500.00,24.75,13610.00,CAD,13610.00,,INTERAC,L19722653BBQQ3H
19721663,2018-03-15 20:41:28+00:00,spinaledible,neb_401,ONLINE_SELL,0.03005511,0.02975753,0.00029758,0.02975753,0.03005511,405.00,4.01,13610.00,CAD,13610.00,,INTERAC,L19721663BBQPBZ
19728864,2018-03-16 05:27:36+00:00,chriscro,neb_401,ONLINE_SELL,0.00185525,0.00183688,0.00001837,0.00183688,0.00185525,25.00,0.25,13610.03,CAD,13610.03,,INTERAC,L19728864BBQUW0
19729108,2018-03-16 05:51:17+00:00,Zialee,neb_401,ONLINE_SELL,0.00371051,0.00367377,0.00003674,0.00367377,0.00371051,50.00,0.50,13610.00,CAD,13610.00,,INTERAC,L19729108BBQV2S
19729467,2018-03-16 06:22:05+00:00,vrsa96,neb_401,ONLINE_SELL,0.00742102,0.00734754,0.00007348,0.00734754,0.00742102,100.00,0.99,13610.00,CAD,13610.00,,INTERAC,L19729467BBQVCR
19730746,2018-03-16 08:00:27+00:00,elra,neb_401,ONLINE_SELL,0.00296841,0.00293902,0.00002939,0.00293902,0.00296841,40.00,0.40,13609.98,CAD,13609.98,,INTERAC,L19730746BBQWCA
19754173,2018-03-16 23:50:51+00:00,Kemakema1,neb_401,ONLINE_SELL,0.02019804,0.01999806,0.00019998,0.01999806,0.02019804,254.00,2.51,12701.23,CAD,12701.23,,INTERAC,L19754173BBREF1
19723142,2018-03-15 21:47:46+00:00,Rhearhea,neb_401,ONLINE_SELL,0.07421014,0.07347539,0.00073475,0.07347539,0.07421014,1000.00,9.90,13610.00,CAD,13610.00,,INTERAC,L19723142BBQQH2
19769741,2018-03-17 16:50:21+00:00,dol1234,neb_401,ONLINE_SELL,0.05590152,0.05534804,0.00055348,0.05534804,0.05590152,1500.00,14.85,27101.23,CAD,27101.23,,INTERAC,L19769741BBRQFH
19770018,2018-03-17 17:00:22+00:00,dol1234,neb_401,ONLINE_SELL,0.11563800,0.11449307,0.00114493,0.11449307,0.11563800,1500.00,14.85,13101.23,CAD,13101.23,,INTERAC,L19770018BBRQN6
19772462,2018-03-17 18:42:39+00:00,M52lps,neb_401,ONLINE_SELL,0.00664474,0.00657895,0.00006579,0.00657895,0.00664474,75.00,0.74,11400.00,CAD,11400.00,,INTERAC,L19772462BBRSJ2
19773223,2018-03-17 19:17:27+00:00,conniecoll1,neb_401,ONLINE_SELL,0.26578947,0.26315789,0.00263158,0.26315789,0.26578947,3000.00,29.70,11400.00,CAD,11400.00,,INTERAC,L19773223BBRT47
19773821,2018-03-17 19:45:11+00:00,badboynab,neb_401,ONLINE_SELL,0.02657895,0.02631579,0.00026316,0.02631579,0.02657895,300.00,2.97,11400.00,CAD,11400.00,,INTERAC,L19773821BBRTKT
19782079,2018-03-18 07:52:36+00:00,neb_401,Sammybitcoin,LOCAL_SELL,0.82674008,0.82674008,0.00,0.82674008,0.82674008,10000.00,0.00,12095.70,CAD,12095.70,,,L19782079BBRZY7
19783465,2018-03-18 09:47:11+00:00,chriscro,neb_401,ONLINE_SELL,0.00400441,0.00396476,0.00003965,0.00396476,0.00400441,50.00,0.50,12611.10,CAD,12611.10,,INTERAC,L19783465BBS10P
19783679,2018-03-18 10:00:49+00:00,Run2getBtc,neb_401,ONLINE_SELL,0.12013217,0.11894274,0.00118943,0.11894274,0.12013217,1500.00,14.85,12611.11,CAD,12611.11,,INTERAC,L19783679BBS16N
19780103,2018-03-18 04:24:16+00:00,elra,neb_401,ONLINE_SELL,0.00909000,0.00900000,0.00009000,0.00900000,0.00909000,100.00,0.99,11111.11,CAD,11111.11,,INTERAC,L19780103BBRYFB
19779595,2018-03-18 03:10:26+00:00,kousa14,neb_401,ONLINE_SELL,0.22931384,0.22704341,0.00227043,0.22704341,0.22931384,2500.00,24.75,11011.11,CAD,11011.11,,INTERAC,L19779595BBRY17
19810645,2018-03-19 13:37:15+00:00,touficgg,neb_401,ONLINE_SELL,0.01231596,0.01219402,0.00012194,0.01219402,0.01231596,150.00,1.49,12301.11,CAD,12301.11,,INTERAC,L19810645BBSLZP
19812204,2018-03-19 14:25:55+00:00,DavidEAR,neb_401,ONLINE_SELL,0.01231596,0.01219402,0.00012194,0.01219402,0.01231596,150.00,1.49,12301.11,CAD,12301.11,,INTERAC,L19812204BBSN70
19813582,2018-03-19 15:11:01+00:00,aamer13,neb_401,ONLINE_SELL,0.03538786,0.03503749,0.00035037,0.03503749,0.03538786,431.00,4.27,12301.11,CAD,12301.11,,INTERAC,L19813582BBSO9A
19846146,2018-03-20 17:41:45+00:00,imckee,neb_401,ONLINE_SELL,0.01010000,0.01000000,0.00010000,0.01000000,0.01010000,120.39,1.19,12039.00,CAD,12039.00,,INTERAC,L19846146BBTDDU
19875522,2018-03-21 17:36:19+00:00,skillashi12,neb_401,ONLINE_SELL,0.01616000,0.01600000,0.00016000,0.01600000,0.01616000,200.00,1.98,12500.00,CAD,12500.00,,INTERAC,L19875522BBU01U
19876457,2018-03-21 18:05:27+00:00,Dannystrilchuk,neb_401,ONLINE_SELL,0.01616000,0.01600000,0.00016000,0.01600000,0.01616000,200.00,1.98,12500.00,CAD,12500.00,,INTERAC,L19876457BBU0RT
19886810,2018-03-22 03:00:36+00:00,Kenkamerman0909,neb_401,ONLINE_SELL,0.06431498,0.06367820,0.00063678,0.06367820,0.06431498,800.00,7.92,12563.17,CAD,12563.17,,INTERAC,L19886810BBU8RE
19886816,2018-03-22 03:01:19+00:00,asiawebguru,neb_401,ONLINE_BUY,0.01549694,0.01549694,0.00,0.01549694,0.01549694,150.00,0.00,9679.33,USD,9679.33,,PAYPAL,L19886816BBU8RK
19886856,2018-03-22 03:07:36+00:00,asiawebguru,neb_401,ONLINE_BUY,0.01601411,0.01601411,0.00,0.01601411,0.01601411,200.00,0.00,12488.99,CAD,12488.99,,PAYPAL,L19886856BBU8SO
19888214,2018-03-22 05:46:05+00:00,Kenkamerman0909,neb_401,ONLINE_SELL,0.02463809,0.02439415,0.00024394,0.02439415,0.02463809,300.00,2.97,12298.03,CAD,12298.03,,INTERAC,L19888214BBU9UE
19896277,2018-03-22 13:09:49+00:00,neb_401,Eddyxamria,ONLINE_BUY,0.21745472,0.21745472,0.00217455,0.21528017,0.21528017,2321.49,23.21,10783.58,CAD,10675.74,,INTERAC,L19896277BBUG2D
19906076,2018-03-22 18:47:27+00:00,lsitum18,neb_401,ONLINE_SELL,0.60305143,0.59708062,0.00597081,0.59708062,0.60305143,7000.00,69.31,11723.71,CAD,11723.71,,INTERAC,L19906076BBUNMK
19906054,2018-03-22 18:46:37+00:00,neb_401,ricardobabini,ONLINE_SELL,0.04947704,0.04947704,0.00,0.04947704,0.04947704,580.00,0.00,11722.61,CAD,11722.61,,INTERAC,L19906054BBUNLY
19916242,2018-03-23 05:36:08+00:00,lypse19845,neb_401,ONLINE_SELL,0.01077954,0.01067281,0.00010673,0.01067281,0.01077954,125.00,1.24,11712.00,CAD,11712.00,,INTERAC,L19916242BBUVGY
19917563,2018-03-23 07:25:16+00:00,Navoue,neb_401,ONLINE_SELL,0.01005366,0.00995412,0.00009954,0.00995412,0.01005366,115.00,1.14,11553.01,CAD,11553.01,,INTERAC,L19917563BBUWHN
19920036,2018-03-23 09:59:48+00:00,toneair2017,neb_401,ONLINE_SELL,0.01062005,0.01051490,0.00010515,0.01051490,0.01062005,126.00,1.25,11983.00,CAD,11983.00,,INTERAC,L19920036BBUYEC
19921384,2018-03-23 11:07:59+00:00,TatzNS,neb_401,ONLINE_SELL,0.00842861,0.00834516,0.00008345,0.00834516,0.00842861,100.00,0.99,11982.99,CAD,11982.99,,INTERAC,L19921384BBUZFS
19924761,2018-03-23 13:18:06+00:00,Trenw,neb_401,ONLINE_SELL,0.00842861,0.00834516,0.00008345,0.00834516,0.00842861,100.00,0.99,11982.99,CAD,11982.99,,INTERAC,L19924761BBV21L
19925575,2018-03-23 13:48:35+00:00,JohnThomas86,neb_401,ONLINE_SELL,0.02444296,0.02420095,0.00024201,0.02420095,0.02444296,290.00,2.87,11983.00,CAD,11983.00,,INTERAC,L19925575BBV2O7
19934464,2018-03-23 18:25:51+00:00,VegasGoldenKnights1811,neb_401,ONLINE_SELL,0.00217992,0.00215834,0.00002158,0.00215834,0.00217992,25.00,0.25,11582.98,CAD,11582.98,,INTERAC,L19934464BBV9J4
19934242,2018-03-23 18:19:24+00:00,zeusthecat2000,neb_401,ONLINE_SELL,0.13079513,0.12950013,0.00129500,0.12950013,0.13079513,1500.00,14.85,11583.00,CAD,11583.00,,INTERAC,L19934242BBV9CY
19961521,2018-03-24 19:10:09+00:00,poojas4btc,neb_401,ONLINE_SELL,0.22789648,0.22564008,0.00225640,0.22564008,0.22789648,2733.00,27.06,12112.21,CAD,12112.21,,INTERAC,L19961521BBVUEP
